admin1_name,admin2_name,admin3_name,fac_id,fac_name,date_opened,date_closed,coordinates,long,lat,contactperson,address,org_owner,org_rural_urban,type,admin1_abb
Western Cape,Cape Town,CT Tygerberg SD,zQqsdp4FhLY,Multicross (Charlesville) General Practitioners,2015-06-01,NA,NA,NA,NA,NA,NA,Private,Urban,General Practitioner,WC
Western Cape,Cape Town,CT Tygerberg SD,j5BTHNamAmb,N1 City Pharmacy,2018-01-01,NA,"[18.55887,-33.88965]",18.55887,-33.8896,NA,"Shop 35, N1 City Mall, Goodwood, Cape Town",Private,Urban,Pharmacy,WC
Western Cape,Cape Town,CT Tygerberg SD,niWO1cwg5Hp,Ndabeni Tygerberg Primary Condom Distribution Site,2017-04-01,NA,NA,NA,NA,Samantha Brinkmann,"WC Dept of Health, 18th Floor, 4 Dorp Street, CBD, Cape Town 8001",Gov Municipality,Urban,Stock Distribution Point,WC
Western Cape,Cape Town,CT Tygerberg SD,i1GyEOpczrG,Netcare N1 City Hospital,1994-01-01,NA,"[18.559056,-33.893624]",18.559056000000002,-33.8936,NA,Louwtjie Rothman Street,Private,Urban,Private Hospital,WC
Western Cape,Cape Town,CT Tygerberg SD,EgVXAQlBJl9,Netreg Clinic,1994-01-01,NA,"[18.56034,-33.94863]",18.56034,-33.9486,NA,NA,Gov Municipality,Urban,Clinic,WC
Western Cape,Cape Town,CT Tygerberg SD,O9XYi81FMoM,New Beginnings Step Down Facility,2010-01-01,NA,NA,NA,NA,NA,NA,Gov Province,Urban,WC Step Down Facility,WC
Western Cape,Cape Town,CT Tygerberg SD,Qf9DpG7FEqJ,NHLS Karl Bremer Laboratory,2010-01-01,NA,"[18.609,-33.8921]",18.609,-33.8921,NA,Karl Bremer Hospital,Gov NHLS,Urban,Laboratory,WC
Western Cape,Cape Town,CT Tygerberg SD,cjW5BXlilnK,NHLS Tygerberg Laboratory,2010-01-01,NA,"[18.613,-33.91]",18.613,-33.91,NA,Tygerberg Hospital,Gov NHLS,Urban,Laboratory,WC
Western Cape,Cape Town,CT Tygerberg SD,mni4rJ78tjh,NHN Intercare Parow Medical Centre,2014-10-01,NA,"[18.598529,-33.904708]",18.598529,-33.9047,NA,Cnr Voortrekker and De la Rey Roads,Private,Urban,WC Medical Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,NFwiki5rq9m,Nu-Crane Vrijzee Pharmacy,2018-01-01,NA,"[18.565917,-33.909252]",18.565917,-33.9092,NA,"281 Voortrekker Road, Vrijzee, Goodwood, Cape Town",Private,Urban,Pharmacy,WC
Western Cape,Cape Town,CT Tygerberg SD,Sy4MOYR42eR,OCSA African Product Occupational Health Centre,2016-01-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,WC Occupational Health Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,JEAe4DdJDWm,OCSA (Barloword Bellville) Occupational Health Centre,2014-04-01,2015-05-31,NA,NA,NA,NA,NA,Not-for-profit,Urban,WC Occupational Health Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,GdRVAIZwjNH,Omega Centre Home Based Care,2016-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Home Based Care,WC
Western Cape,Cape Town,CT Tygerberg SD,T4lwifSNw9o,Origin Maternity Hospital,2018-01-01,NA,NA,NA,NA,NA,NA,Private,Urban,Private Hospital,WC
Western Cape,Cape Town,CT Tygerberg SD,vrPXedaJVwJ,Oudehofle Pharmacy,2001-01-01,2013-08-31,NA,NA,NA,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Cape Town,CT Tygerberg SD,UEaqsE3kg1Q,Panorama Breastfeeding Clinic,1999-01-01,NA,"[18.57744,-33.87704]",18.57744,-33.877,NA,NA,Private,Urban,Private Facility,WC
Western Cape,Cape Town,CT Tygerberg SD,dJrrQ2mhWTt,Parow CDC,2003-09-01,NA,"[18.58726,-33.90537]",18.58726,-33.9053,NA,"22 Smith Street, Parow",Gov Province,Urban,Community Day Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,MQ1EQ4Af8pf,Parow Clinic,2003-09-01,NA,"[18.58726,-33.90537]",18.58726,-33.9053,NA,22 Smith Street Parow,Gov Municipality,Urban,Clinic,WC
Western Cape,Cape Town,CT Tygerberg SD,EkDvnvIzwkK,Parow Family Pharmacy,2013-04-01,NA,"[18.576645,-33.907571]",18.576645,-33.9075,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Cape Town,CT Tygerberg SD,NXbKF0NkxLC,Partners in Sexual Health (Tygerberg) Non-Medical Site,2016-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,ag9gdvSoKo7,Pep Clothings (Parow) Occupational Health Centre,2014-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,WC Occupational Health Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,g1anwUSpZDV,Pepkor Clinic,2005-06-01,2009-12-31,NA,NA,NA,NA,NA,Private,Urban,Private Facility,WC
Western Cape,Cape Town,CT Tygerberg SD,Xn7tTVfOrw0,Pick 'n Pay Plattekloof Pharmacy,2013-04-01,NA,"[18.558688,-33.858061]",18.558688,-33.858,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Cape Town,CT Tygerberg SD,S54STJsunfB,Plattekloof Vitacare Pharmacy,2013-04-01,NA,"[18.567892,-33.863291]",18.567892,-33.8632,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Cape Town,CT Tygerberg SD,AZzB0WBujnf,Ravensmead CDC,2003-09-01,NA,"[18.59773,-33.92468]",18.59773,-33.9246,NA,"Florida Street, Ravensmead, Cape Town, 7493",Gov Province,Urban,Community Day Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,dt8JD5Lw1WD,Ravensmead Clinic,2003-09-01,NA,"[18.59773,-33.92468]",18.59773,-33.9246,NA,"Florida Street, Ravensmead, Cape Town, 7493",Gov Municipality,Urban,Clinic,WC
Western Cape,Cape Town,CT Tygerberg SD,F0kNLxIySBA,Reed Street CDC,1994-01-01,NA,"[18.63838,-33.90447]",18.63838,-33.9044,NA,Reed Street,Gov Province,Urban,Community Day Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,Lvp7tW3b6N2,Reed Street Oral Health Service,2005-01-01,2013-03-31,"[18.63838,-33.90447]",18.63838,-33.9044,NA,NA,Gov Province,Urban,Specialised Clinic,WC
Western Cape,Cape Town,CT Tygerberg SD,nUQC2Jb7JcR,Reo Pharmacy,2018-01-01,NA,"[18.56564,-33.91685]",18.56564,-33.9168,NA,"Cnr Halt and Epping Avenue, Elsies River, Cape Town",Private,Urban,Pharmacy,WC
Western Cape,Cape Town,CT Tygerberg SD,x79RSCOX6p5,Retail Credit Solutions (RCS) Occupational Health Centre,2013-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,WC Occupational Health Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,SJBuak5TfwG,Ruyterwacht CDC,1994-01-01,NA,"[18.55691,-33.91835]",18.55691,-33.9183,NA,Vereeniging Circle,Gov Province,Urban,Community Day Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,FIKwJSgBc7R,Ruyterwacht Oral Health Service,2005-01-01,2009-12-31,"[18.55691,-33.91835]",18.55691,-33.9183,NA,NA,Gov Province,Urban,Specialised Clinic,WC
Western Cape,Cape Town,CT Tygerberg SD,FwG6Og9lwa9,SA Clothing and Textile Workers Union Tygerberg Non-Medical Site,2010-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,cXikjRNktfo,SA Metal Group Occupational Health Centre,2013-04-01,2018-01-31,NA,NA,NA,NA,NA,Not-for-profit,Urban,WC Occupational Health Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,N1bMpbV1qr7,SAMHS Wingfield Military Medical Clinic,1994-01-01,NA,"[18.53655,-33.900581]",18.53655,-33.9005,NA,"Vanguard Road, Goodwood",Gov SAMHS,Urban,Sickbay,WC
Western Cape,Cape Town,CT Tygerberg SD,TIXVEx7ifRD,SA Steelworks Occupational Health Centre,2019-04-01,NA,NA,NA,NA,Debra van Sittert,"11 Madrid Road, Airport Industria, 7490",Private,Urban,WC Occupational Health Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,wSdsVXqlmBa,Sentra Pharmacy,2001-01-01,2005-12-31,"[18.57671,-33.90754]",18.57671,-33.9075,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Cape Town,CT Tygerberg SD,Cl6G3xyQ2x4,Shout It Now Tygerberg Non-Medical Site,2010-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,Sbklb9tp55I,Society for Family Health Tygerberg Non-Medical Site,2011-04-01,2016-09-30,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,vyerRBvasME,Sonday's Pharmacy,2018-07-01,NA,"[18.59735,-33.92384]",18.59735,-33.9238,NA,"68 Florina Street, Ravensmead, Cape Town",Private,Urban,Pharmacy,WC
Western Cape,Cape Town,CT Tygerberg SD,jGZ7qKpxDNq,Special Life Care Centre Step Down Facility,2009-04-01,2013-03-31,NA,NA,NA,NA,NA,Not-for-profit,Urban,WC Step Down Facility,WC
Western Cape,Cape Town,CT Tygerberg SD,v5DwyRfQFnF,Sr Yvonne's Wellness Clinic,2017-08-01,NA,NA,NA,NA,Yvonne Saunders,"36 Erfort Avenue, Balvenie, Elsies River, 7490",Private,Urban,Private Facility,WC
Western Cape,Cape Town,CT Tygerberg SD,ALVVmZlVnNL,Stikland Hospital,1994-01-01,NA,"[18.65498,-33.89083]",18.65498,-33.8908,NA,De La Haye Avenue,Gov Province,Urban,Specialised Psychiatric Hospital,WC
Western Cape,Cape Town,CT Tygerberg SD,OAlE2JYFXQT,St Joseph's Intermediate Care,1994-01-01,NA,NA,NA,NA,NA,NA,Province Aided,Urban,WC Step Down Facility,WC
Western Cape,Cape Town,CT Tygerberg SD,laCl8PmDSA1,Stork's Nest Clinic,2003-06-01,2014-09-30,NA,NA,NA,NA,NA,Private,Urban,Private Facility,WC
Western Cape,Cape Town,CT Tygerberg SD,miVFK5Pu4er,St Vincent (CCT) CDC,2003-09-01,NA,"[18.64867,-33.94546]",18.64867,-33.9454,Geraldine Cane,"Cnr Belhar and St Vincent Drive, Belhar, 7493",Gov Municipality,Urban,Community Day Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,FYSGKQtj7PR,St Vincent CDC,2003-09-01,2015-09-30,"[18.64867,-33.94546]",18.64867,-33.9454,NA,"St Vincent Drive, Belhar 20, Cape Town, 7493",Gov Province,Urban,Community Day Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,r6ASygp4735,St Vincent CHC/Clinic,1994-01-01,2003-08-31,"[18.64867,-33.94546]",18.64867,-33.9454,NA,NA,Gov Province,Urban,WC Community Health Centre / Clinic,WC
Western Cape,Cape Town,CT Tygerberg SD,m9VS9HVSMNJ,Symphony Way CDC,2015-08-01,NA,"[18.627164,-33.964512]",18.627164,-33.9645,NA,NA,Gov Province,Urban,Community Day Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,DQfVAAMZI95,TB/HIV Care Tygerberg Non-Medical Site,2017-12-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,iQd7A5GBaVG,Touching Nations Non-Medical Site,2010-04-01,2016-03-31,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,bCUkIm5OJvG,Twincare Group Occupational Health Centre,2013-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,WC Occupational Health Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,zrK52VHlgoy,Tygerberg Community Dental Clinic,2013-04-01,NA,NA,NA,NA,NA,NA,Gov Province,Urban,Specialised Clinic,WC
Western Cape,Cape Town,CT Tygerberg SD,oEaXveCf8Zy,Tygerberg East Environmental Health Service,2004-04-01,2009-12-31,NA,NA,NA,NA,NA,Gov Municipality,Urban,Environmental Health Service,WC
Western Cape,Cape Town,CT Tygerberg SD,UcXzSFsEppf,Tygerberg Eastern Reproductive Health Centre,1994-01-01,2004-02-29,NA,NA,NA,NA,NA,Not-for-profit,Urban,WC Reproductive Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,zG7PJ6uTJMq,Tygerberg Eastern RHC,1994-01-01,2012-03-31,"[18.66,-33.92]",18.66,-33.92,NA,NA,Gov Municipality,Urban,WC Reproductive Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,aGXHpBQLjVs,Tygerberg Environmental Health Service,2001-07-01,2018-03-31,NA,NA,NA,NA,NA,Gov Municipality,Urban,Environmental Health Service,WC
Western Cape,Cape Town,CT Tygerberg SD,ACM4nsrMsyg,Tygerberg Health sub-District - LG EHS,1994-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Urban,EHS LG Service,WC
Western Cape,Cape Town,CT Tygerberg SD,pEdtvBe9X1m,Tygerberg Health sub-District Office,2016-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Urban,Health sub-District Office,WC
Western Cape,Cape Town,CT Tygerberg SD,GYbzaxmluMu,Tygerberg Hospice Trust,2010-10-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Longterm Care,WC
Western Cape,Cape Town,CT Tygerberg SD,pUoZa7S0epM,Tygerberg Hospital,1994-01-01,NA,"[18.611569,-33.914742]",18.611569,-33.9147,NA,"Francie van Zyl Drive, Parow",Gov Province,Urban,National Central Hospital,WC
Western Cape,Cape Town,CT Tygerberg SD,XxCWg13eTEA,Tygerberg Hospital Occupational Health Centre,1999-01-01,NA,"[18.611569,-33.914742]",18.611569,-33.9147,NA,NA,Gov Province,Urban,WC Occupational Health Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,I4f0dJjNjVx,Tygerberg Hospital (Private Ward D3),2003-01-01,NA,"[18.611569,-33.914742]",18.611569,-33.9147,NA,NA,Province Aided,Urban,Private Ward,WC
Western Cape,Cape Town,CT Tygerberg SD,OMfFN3dh897,Tygerberg Hospital (Private Ward D4),2000-06-01,NA,"[18.611569,-33.914742]",18.611569,-33.9147,NA,NA,Province Aided,Urban,Private Ward,WC
Western Cape,Cape Town,CT Tygerberg SD,RARFqrmkb41,Tygerberg Level 2 Hospital,2008-04-01,2011-03-31,"[18.611569,-33.914742]",18.611569,-33.9147,NA,NA,Gov Province,Urban,Regional Hospital,WC
Western Cape,Cape Town,CT Tygerberg SD,y1V58qf9ynh,Tygerberg Oral Health Centre,2009-04-01,NA,NA,NA,NA,NA,NA,Gov Province,Urban,Specialised Clinic,WC
Western Cape,Cape Town,CT Tygerberg SD,X9NvygSOwaA,Tygerberg Outreach Non-Medical Site,2010-04-01,2017-03-31,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,uUgC65fumiA,Tygerberg (TB/HIV) Health Education Service,2003-08-01,2015-12-31,NA,NA,NA,NA,NA,Gov Municipality,Urban,Health Education Service,WC
Western Cape,Cape Town,CT Tygerberg SD,HPT1i16SOZX,Tygerberg West Environmental Health Service,1994-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Urban,Environmental Health Service,WC
Western Cape,Cape Town,CT Tygerberg SD,oyv9Gzhh8u2,Tygerberg Western Reproductive Health Centre,1994-01-01,2004-02-29,NA,NA,NA,NA,NA,Private,Urban,WC Reproductive Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,G496RMIfhys,Tygerberg Western RHC,1994-01-01,2013-08-31,"[18.58,-33.9]",18.58,-33.9,NA,NA,Gov Municipality,Urban,WC Reproductive Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,TFoNb2IZAuv,Uitsig Clinic,1994-01-01,NA,"[18.59841,-33.93571]",18.59841,-33.9357,NA,"Hibisens Square, Uitsig",Gov Municipality,Urban,Clinic,WC
Western Cape,Cape Town,CT Tygerberg SD,J3w5Uxy7H6q,University of the Western Cape Non-Medical Site,2000-03-01,NA,"[18.62917,-33.93139]",18.62917,-33.9313,NA,NA,Gov Other,Urban,Specialised Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,MlpTMvUUfaB,Valhalla Park Clinic,1994-01-01,NA,"[18.5705,-33.95346]",18.5705,-33.9534,NA,"Cnr Johannes and Angela Street, Valhalla Park",Gov Municipality,Urban,Clinic,WC
Western Cape,Cape Town,CT Tygerberg SD,bfs0lQDS9tC,Vasco Pharmacy,2002-02-01,2013-02-28,"[18.55924,-33.91029]",18.55924,-33.9102,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Cape Town,CT Tygerberg SD,qZsavThqgPD,Vector Logistics Peninsula Occupational Health Centre,2018-03-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,WC Occupational Health Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,sxkjRHvzaKb,Welmed Mother and Baby Van Riebeeckshof Breastfeeding Clinic,2013-04-01,NA,NA,NA,NA,NA,NA,Private,Urban,Private Facility,WC
Western Cape,Cape Town,CT Tygerberg SD,GOkNjIU5vv7,West-Care Pharmacy,2018-07-01,NA,"[18.57576,-33.92926]",18.57576,-33.9292,NA,"306 Halt Road, Elsies River, Cape Town",Private,Urban,Pharmacy,WC
Western Cape,Cape Town,CT Tygerberg SD,J7Ibbs3hLZo,Wits RHI Key Population Non-Medical Site,2019-08-01,NA,"[18.643189,-33.902642]",18.643189,-33.9026,Bradley Adams,"Shop 24 Cnr Voortrekker & Bill Bezuidenhoud, Bellville, Cape Town,  6530",Private,Urban,Specialised Centre,WC
Western Cape,Cape Town,CT Tygerberg SD,h1I0BYN15Je,Workforce Healthcare Occupational Health Centre,2017-12-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,WC Occupational Health Centre,WC
Western Cape,Garden Route,Bitou,XclbFRDBvY3,Bitou Health Post,2010-04-01,2010-12-31,NA,NA,NA,NA,NA,Private,Rural,Health Post,WC
Western Cape,Garden Route,Bitou,L6wGAY5ZJ9L,Bitou Local Municipality - LG EHS,1994-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Rural,EHS LG Service,WC
Western Cape,Garden Route,Bitou,p4P1VXegp24,Bitou Local Municipality - Prov EHS,1994-01-01,NA,NA,NA,NA,NA,NA,Gov Province,Urban,EHS Prov Service,WC
Western Cape,Garden Route,Bitou,xjFqmutvGoK,Bitou Mobile 1,1994-01-01,2001-06-30,NA,NA,NA,NA,NA,Gov Province,Rural,Mobile Service,WC
Western Cape,Garden Route,Bitou,dSecnC58xuB,Bitou Non-Medical Site,2006-06-01,2018-03-31,NA,NA,NA,NA,NA,Not-for-profit,Rural,Specialised Centre,WC
Western Cape,Garden Route,Bitou,AtgpS3uLTn2,Bitou Primary Condom Distribution Site,2017-04-01,NA,NA,NA,NA,Samantha Brinkaman,"WC Dept of Health, 18th Floor, 4 Dorp Street, CBD, Cape Town 8001",Gov Province,Rural,Stock Distribution Point,WC
Western Cape,Garden Route,Bitou,Al2X8xyI6i8,Bitou School Health Post,2012-10-01,2013-03-31,NA,NA,NA,NA,NA,Private,Rural,Health Post,WC
Western Cape,Garden Route,Bitou,Hk9qKvQMU2k,Bitou sub-District Office,2016-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Urban,Health sub-District Office,WC
Western Cape,Garden Route,Bitou,pMBgL1ApxFa,Clicks Plettenberg Bay Pharmacy,2009-11-01,NA,"[23.3719,-34.0551]",23.3719,-34.0551,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Garden Route,Bitou,ge9RYdtC3Nt,Crags Clinic,1994-01-01,NA,"[23.49194,-33.95111]",23.49194,-33.9511,NA,Geelhoud Street,Gov Province,Urban,Clinic,WC
Western Cape,Garden Route,Bitou,IsDMMZGH7h5,Formosa Pharmacy,2001-01-01,2013-03-31,"[23.37235,-34.05533]",23.37235,-34.0553,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Garden Route,Bitou,vUujTHXGrfj,Kranshoek Clinic,1994-01-01,NA,"[23.29694,-34.08778]",23.29694,-34.0877,NA,38 Van Rooyen Street,Gov Province,Peri-Urban,Clinic,WC
Western Cape,Garden Route,Bitou,KJF54wYgmNn,Kranshoek Mobile 1,1994-01-01,2001-06-30,"[23.29694,-34.08778]",23.29694,-34.0877,NA,NA,Gov Municipality,Peri-Urban,Mobile Service,WC
Western Cape,Garden Route,Bitou,Elb7DnsAoLS,KwaNokuthula CDC,1994-01-01,NA,"[23.32361,-34.04778]",23.32361,-34.0477,NA,Sishuba Street,Gov Province,Urban,Community Day Centre,WC
Western Cape,Garden Route,Bitou,ZRhzKVhexID,Mediclinic Plettenberg Bay Hospital,2008-04-01,2015-03-31,"[23.364999,-34.052947]",23.364999,-34.0529,NA,Muller Street,Private,Urban,Private Hospital,WC
Western Cape,Garden Route,Bitou,GzZgPXrNqpp,Nature's Valley Mobile 1,1994-01-01,2001-06-30,NA,NA,NA,NA,NA,Gov Municipality,Rural,Mobile Service,WC
Western Cape,Garden Route,Bitou,AHValUnrIcB,New Horizon Clinic,1994-01-01,NA,"[23.3425,-34.05278]",23.3425,-34.0527,NA,Mimosa Street,Gov Province,Urban,Clinic,WC
Western Cape,Garden Route,Bitou,SI8D7K1ON3v,Omega Pharmacy,2007-04-01,2015-03-31,"[23.371635,-34.057666]",23.371635,-34.0576,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Garden Route,Bitou,wOdb1PwNF3M,Plettenberg Bay AIDS Forum Home Based Care,1994-01-01,2014-03-31,NA,NA,NA,NA,NA,Not-for-profit,Rural,Home Based Care,WC
Western Cape,Garden Route,Bitou,y9FAMTrLfwI,Plettenberg Bay Clinic,1994-01-01,NA,"[23.36722,-34.05528]",23.36722,-34.0552,NA,Marrie Drive,Gov Province,Urban,Clinic,WC
Western Cape,Garden Route,Bitou,cil3Jk38Pc5,Plettenberg Bay EMS Station,1994-01-01,NA,"[23.367,-34.055]",23.367,-34.055,NA,NA,Gov Province,Urban,EMS Station,WC
Western Cape,Garden Route,Bitou,UfgtsyWwp5W,Plettenberg Bay Mobile 1,2001-07-01,NA,"[23.36722,-34.05528]",23.36722,-34.0552,NA,NA,Gov Province,Urban,Mobile Service,WC
Western Cape,Garden Route,Bitou,NC7yWi3zGKu,Plett Medicine Pharmacy Depot,2018-07-01,NA,"[23.36993,-34.05586]",23.36993,-34.0558,NA,"12 High Street, Atmar Building, Plettenberg Bay",Private,Urban,WC Pharmacy Depot,WC
Western Cape,Garden Route,Bitou,FAA0TrEkklg,Robberg Pharmacy,2018-07-01,NA,"[23.371873,-34.062844]",23.371873,-34.0628,NA,"Shop 2, Beacon Island Centre, PO Box 394, Plettenberg Bay",Private,Urban,Pharmacy,WC
Western Cape,Garden Route,Bitou,PDdgtvCcIwF,That's It Bitou Mobile 1,2008-04-01,2015-03-31,NA,NA,NA,NA,NA,Not-for-profit,Rural,Mobile Service,WC
Western Cape,Garden Route,Bitou,VOxlxxbzeyW,The Plett Aid Foundation (Bitou) Mobile 1,2017-04-01,NA,NA,NA,NA,Azola Njotini,"CDC Hill View Farm, Kwanokuthula",Not-for-profit,Rural,Mobile Service,WC
Western Cape,Garden Route,Bitou,SsJhA2Zn18d,Wittedrif Satellite Clinic,2005-08-01,NA,"[23.33934,-34.00701]",23.33934,-34.007,NA,"Ratterdam Road, Wittednft",Gov Province,Urban,Satellite Clinic,WC
Western Cape,Garden Route,Bitou,oNc5m97Cxtm,Working for Water Reproductive Health Centre,1994-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Rural,WC Reproductive Centre,WC
Western Cape,Garden Route,George,bvkVS0hKFBm,Ampath George Laboratory,1994-01-01,NA,"[22.448269,-33.956226]",22.448269,-33.9562,NA,"Shop 8A, Prince Vincent Square, Gloucester Avenue, George",Private,Rural,Laboratory,WC
Western Cape,Garden Route,George,tHDN8kUtbqP,Avontuur Satellite Clinic,2009-04-01,2017-03-31,"[23.16982,-33.72872]",23.16982,-33.7287,NA,Avontuur,Gov Province,Peri-Urban,Satellite Clinic,WC
Western Cape,Garden Route,George,xqFrohtwJ1Q,Bethesda CMSR Intermediate Care,2007-01-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,WC Step Down Facility,WC
Western Cape,Garden Route,George,Svsfz0o38Ew,Blanco Clinic,1994-01-01,NA,"[22.41278,-33.94361]",22.41278,-33.943600000000004,NA,3 George Road Blanco,Gov Province,Urban,Clinic,WC
Western Cape,Garden Route,George,GDgt6kFu0Wi,Care Private Nurse Practitioner,2016-09-01,2019-01-31,NA,NA,NA,NA,NA,Private,Rural,Nurse Practitioner,WC
Western Cape,Garden Route,George,s2FJPfqYBOP,Carpe Diem School Reproductive Health Centre,2006-06-01,NA,"[22.41453,-33.96723]",22.41453,-33.9672,NA,NA,Not-for-profit,Urban,WC Reproductive Centre,WC
Western Cape,Garden Route,George,vVjTQcz17g6,Clicks Garden Route Mall Pharmacy,2006-02-01,NA,"[22.5009,-33.9857]",22.5009,-33.9857,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Garden Route,George,Pav1KkqFvPm,Clicks George Pharmacy,2013-01-01,2013-01-31,"[22.457,-33.9606]",22.457,-33.9606,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Garden Route,George,VeXtu9DY2Ww,Clicks George (Pick 'n Pay) Pharmacy,2014-01-01,NA,"[22.4836,-33.9629]",22.4836,-33.9629,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Garden Route,George,a1ufU35xe6w,CMSR (George) Home Based Care,2006-12-01,2015-04-30,"[22.47802,-33.97316]",22.47802,-33.9731,NA,NA,Not-for-profit,Urban,Home Based Care,WC
Western Cape,Garden Route,George,G6cspYoGHVf,Collinshoek Mobile 1,1994-01-01,2001-12-31,NA,NA,NA,NA,NA,Gov Province,Rural,Mobile Service,WC
Western Cape,Garden Route,George,UFGN4oOyKpI,Conville CDC,1994-01-01,NA,"[22.47389,-33.98194]",22.47389,-33.9819,NA,"Pienaar Street, Conville, George",Gov Province,Urban,Community Day Centre,WC
Western Cape,Garden Route,George,RjcOveZwCow,Conville Pharmacy,2009-04-01,NA,"[22.472375,-33.983682]",22.472375,-33.9836,NA,NA,Private,Urban,Pharmacy,WC
Western Cape,Garden Route,George,xYVSCbPIvwU,Department of Water Affairs Reproductive Health Centre,1994-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Urban,WC Reproductive Centre,WC
Western Cape,Garden Route,George,DiiqFkU3IsJ,Die Bult Reproductive Health Centre,2005-04-01,2016-03-31,NA,NA,NA,NA,NA,Private,Rural,WC Reproductive Centre,WC
Western Cape,Garden Route,George,KvR3i1tfafN,Diepkloof and Geelhoutboom Mobile 1,1994-01-01,2011-03-31,"[22.47472,-33.96389]",22.47472,-33.9638,NA,NA,Gov Province,Urban,Mobile Service,WC
Western Cape,Garden Route,George,fYhsjNisvAM,Dischem George Pharmacy,2010-07-01,NA,"[22.47326,-33.961786]",22.47326,-33.9617,NA,NA,Private,Urban,Pharmacy,WC
